local:zero-cofactor-pruning	Remove a block with zero collected companion cofactors
lem:accuracy-dependent-affine-exclusion	For h>=2(ell+1), k=ceil sqrt(2(n+1)ell log(4M)/h) gives the affine exclusion whenever k(D+1) and row separation fit the old board
cor:compact-source-polynomial-rank-obstruction	A hypothetical polynomial-size compact proof of fixed source depth d>=2 eventually has dependent-selector rank above n^(1/(2d-1))/log^2 n
ex:selector-span-profile-exact-checks	Nine full NS certificates, 512 retained-system models, and four exact dimension controls verify the adapted rank-one source profile
lem:top-row-linear-monomial-detector	A nonzero row-linear top-degree monomial is detected by the signed edge/residual design even when other terms have multiple bits per row
lem:safe-leading-row-target-product	Multipliers avoiding one leading row-linear target monomial produce a nonzero row-linear top term
thm:affine-level-old-row-linear-target-separation	Complete one-level affine ENS has no nonzero old row-linear PC consequences in the stated target and degree range
cor:affine-level-row-linear-moment-extension	Every prescribed functional on the old row-linear subspace extends to an annihilator of degree-bounded augmented PC consequences
obs:affine-selector-moment-scope-controls	A literal selector is tied to its old bit, and proper affine tuples containing pair differences can have an old-derived zero value
ex:affine-old-target-exact-checks	New F2/F3 target evaluations reuse complete archived moments, with zero-divisor, selector-coupling, and excluded-row dimension controls
lem:multi-axis-cube-residual-detector	Disjoint signed multi-axis row cubes and a residual design detect a squarefree top monomial through a larger old PC degree B
lem:target-first-cube-packing	Pack the degree-t target cubes first and row-linear multiplier edges afterward, with target volume at most 2^t
thm:affine-level-full-old-low-degree-separation	Complete affine ENS has only Boolean old consequences through t under the explicit target-volume and PC-budget inequalities
cor:affine-level-full-old-moment-extension	Any Boolean-consistent functional on all old polynomials through the target window extends to a degree-D PC annihilator
ex:higher-cube-complete-moment-checks	New F2/F3 multi-axis cube witnesses retain all 25480 nonzero moments and 49992 relevant marginals per field across two fixtures
thm:joint-high-selector-zero-preservation	Adding P_a=0 for eligible high-affine-rank first-level blocks preserves the same row-linear and full-old target conclusions
cor:joint-zero-old-moment-extension	Permitted old functionals extend while annihilating every legal multiple of the selected high-rank products
lem:clamped-bottom-zero-source-profile	A constrained affine bottom product has a zero-value profile at its original cost, retaining its actual prefix with residual P_a
thm:surviving-selector-rank-source-exclusion	The source rank criterion applies after deleting eligible constrained bottom-selector columns
ex:joint-selector-zero-exact-controls	Fifty complete F2/F3 NS certificates check weighted zeroes, all coefficient fields, source residuals, and low-rank scope controls
def:dense-shared-bit-source-setup	A parent reading rank-two bottom products on (x,y_i) has arbitrarily large formal selector rank and corresponds to an OR of negated bottom ORs
lem:shared-bit-bottom-complete-specialization	A consistent scalar bottom map sends every product to (1-x)(1-y_i), with companion images through three and coefficient fields zero
lem:shared-bit-parent-original-degree-map	Renaming parent coefficients gives a product comparison through 3h and every companion image through 3h+2 within original degrees
thm:dense-shared-bit-complete-transfer	Complete shared-bit two-level NS/PC systems transfer to one affine core per parent without degree loss
ex:shared-bit-complete-source-checks	Eighty-two F2/F3 NS certificates verify every original axiom image for two parents sharing three actual bottom blocks
lem:canonical-pair-bottom-source-profiles	Pair-bottom values (1-x)(1-y) have consistent old-only source profiles within the original 2h cost
lem:shared-core-clamped-old-bit-profile	An eligible constrained affine core gives its original shared-bit parent the value x with prefix residual (1-x)A and original input costs
thm:shared-core-projected-source-criterion	The multilevel rank criterion extends after selected dense parents become old bits and their affine offsets are retained
ex:shared-core-third-level-exact-checks	Fifteen exact NS witnesses and 288 clamped models verify original-degree parent-to-bit and third-level profiles
def:mixed-star-union-original-setup	A flattened union of selected star tuples keeps original bottom-input bounds 2h and weight h(2h+1), even for same-level overlapping subgroups
thm:mixed-star-union-affine-core-profile	One affine core on the old truth bits gives every covered mixed union a complete profile of cost 6h-2 within its original weight
cor:mixed-union-source-compiler-application	Covered dense auxiliary unions can be exempted from the projected-rank condition in the binary source criterion
ex:mixed-star-union-exact-checks	Thirteen complete NS witnesses verify overlapping union profiles and an actual OR relation, with 54 canonical and three control models
audit:bit-PHP-publication-scope	Checked bit-PHP literature restricts regularity or proof depth; the unrestricted superpolynomial size candidate survives the focused dependency audit
obs:unary-to-bit-Frege-encoding	Polynomial-size unary-PHP Frege proofs substitute to bit PHP with constant formula-depth increase, so all-constant-depth bit bounds suffice for ordinary PHP
thm:publication-Res-parity-bit-PHP	Every real K>0 eventually bounds below the node count of every usual-CNF bit-PHP affine DAG refutation with n=2^ℓ holes and n+1 pigeons
audit:additional-Res-parity-regularity-literature	Bhattacharya-Chattopadhyay-Dvorak separate regular from general proofs; subsequent cited works retain depth or tree-like/width restrictions
lem:two-bit-row-restriction-dimension	Row-degree-at-most-two homogeneous multipliers retain at least (1-epsilon)*binom(v,k) dimensions and have small ordinary images on rank-at-least-2k+3 flats
lem:two-bit-row-residual-board-separation	The signed cube detector separates these multipliers when 16(k-1)<n and n>=2B+k-1
draft:bit-PHP-Res-parity-whitepaper	Nineteen-page TeX/PDF draft expands the working unrestricted bit-PHP size theorem and its algebraic and homological dependencies
proof:chessboard-homology-expansion	A homological cover argument and the standard star cover prove the precise BLVZ consequence used by matching extension
third-party:BLVZ-chessboard-filling	For s≥2 and N≥2s-1, every F₂ reduced (s-2)-cycle of the chessboard complex has a filling
thm:constant-accuracy-affine-family-exclusion	Polynomially many complete one-level affine-bit ENS blocks have no polylog-degree PC refutation at h=2(p-1), or any larger individual accuracies
ex:constant-accuracy-complete-image-checks	180 complete F2/F3 NS certificates, 512 conditional models, and five exact dimension fixtures check the constant-accuracy interfaces
thm:unit-accuracy-affine-family-exclusion	Accuracy-one complete affine-bit families with polynomial or quasipolynomial inventory have no polylog-degree PC refutation
thm:unit-accuracy-shared-bit-complete-transfer	The actual dense shared-bit two-level family maps to one affine core per parent at accuracy one with D-to-D NS/PC degree
ex:unit-accuracy-complete-image-checks	103 affine and 60 shared-source exact certificates verify the accuracy-one maps over F2/F3
lem:rank-two-bottom-quadratic-transfer	General proper rank-two binary affine bottoms normalize consistently to old quadratic products at every common accuracy
lem:independent-pair-affine-branches	A maximal collection of r jointly independent factor pairs supplies 2r linear coordinates making every quadratic input affine on each Boolean branch
thm:quadratic-branch-complete-transfer	A parent made affine by t conditioning coordinates maps to 2^t complete affine cores at degree cost (t+1)D
cor:bounded-independent-pair-source-exclusion	Polylogarithmic independent-pair counts suffice for binary two-level source exclusion with polynomial original inventory
ex:quadratic-branch-complete-checks	108 exact NS certificates and 64 canonical models verify two overlapping parents without a common affine factor
